source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:1901699,cellular response to nitrogen compound,8.133483556574943e-30,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",645,107,39,21026,0.3644859813084112,0.06046511627906977,query_1,"['GO:0070887', 'GO:1901698']"
GO:BP,GO:0031399,regulation of protein modification process,8.703282880366478e-30,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1049,107,46,21026,0.42990654205607476,0.0438512869399428,query_1,"['GO:0036211', 'GO:0051246']"
GO:BP,GO:0033993,response to lipid,1.1505187332897603e-29,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",930,107,44,21026,0.411214953271028,0.047311827956989246,query_1,['GO:0042221']
KEGG,KEGG:05166,Human T-cell leukemia virus 1 infection,2.5523301904113516e-29,True,Human T-cell leukemia virus 1 infection,218,104,35,8484,0.33653846153846156,0.16055045871559634,query_1,['KEGG:00000']
GO:BP,GO:0070848,response to growth factor,3.038132596348525e-29,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",721,107,40,21026,0.37383177570093457,0.05547850208044383,query_1,['GO:0009719']
KEGG,KEGG:05214,Glioma,3.3052521833337025e-29,True,Glioma,75,104,25,8484,0.2403846153846154,0.3333333333333333,query_1,['KEGG:00000']
GO:BP,GO:0019220,regulation of phosphate metabolic process,3.577035547428176e-29,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",956,107,44,21026,0.411214953271028,0.04602510460251046,query_1,"['GO:0006796', 'GO:0051174']"
GO:BP,GO:0051174,regulation of phosphorus metabolic process,3.6874310958358407e-29,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphorus or compounds containing phosphorus."" [GOC:ai]",957,107,44,21026,0.411214953271028,0.04597701149425287,query_1,"['GO:0006793', 'GO:0019222']"
GO:BP,GO:0048856,anatomical structure development,5.419992494776635e-29,True,"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]",5997,107,88,21026,0.822429906542056,0.014674003668500918,query_1,['GO:0032502']
GO:BP,GO:0048519,negative regulation of biological process,6.643389650940284e-29,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",5834,107,87,21026,0.8130841121495327,0.01491258141926637,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,1.055962795012762e-28,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1113,107,46,21026,0.42990654205607476,0.04132973944294699,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
GO:BP,GO:0071214,cellular response to abiotic stimulus,1.1767289169577812e-28,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an abiotic (non-living) stimulus."" [GOC:mah]",339,107,31,21026,0.2897196261682243,0.09144542772861357,query_1,"['GO:0009628', 'GO:0104004']"
GO:BP,GO:0104004,cellular response to environmental stimulus,1.1767289169577812e-28,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an environmental stimulus."" [GOC:dos]",339,107,31,21026,0.2897196261682243,0.09144542772861357,query_1,['GO:0051716']
GO:BP,GO:0051093,negative regulation of developmental process,1.2735927809622574e-28,True,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",925,107,43,21026,0.40186915887850466,0.046486486486486484,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
KEGG,KEGG:01521,EGFR tyrosine kinase inhibitor resistance,1.4302503372175499e-28,True,EGFR tyrosine kinase inhibitor resistance,79,104,25,8484,0.2403846153846154,0.31645569620253167,query_1,['KEGG:00000']
GO:BP,GO:0040007,growth,1.5021028213257905e-28,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell."" [GOC:bf, GOC:ma]",929,107,43,21026,0.40186915887850466,0.04628632938643703,query_1,['GO:0008150']
GO:BP,GO:0080090,regulation of primary metabolic process,1.629850188001486e-28,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]",5390,107,84,21026,0.7850467289719626,0.015584415584415584,query_1,"['GO:0019222', 'GO:0044238']"
GO:BP,GO:0097193,intrinsic apoptotic signaling pathway,2.4463957334799434e-28,True,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway starts with reception of an intracellular signal (e.g. DNA damage, endoplasmic reticulum stress, oxidative stress etc.), and ends when the execution phase of apoptosis is triggered. The intrinsic apoptotic signaling pathway is crucially regulated by permeabilization of the mitochondrial outer membrane (MOMP)."" [GOC:mtg_apoptosis, GOC:yaf, PMID:11919192, PMID:17340152, PMID:18852119]",312,107,30,21026,0.2803738317757009,0.09615384615384616,query_1,"['GO:0035556', 'GO:0097190']"
GO:BP,GO:0010628,positive regulation of gene expression,2.991999047354143e-28,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1212,107,47,21026,0.4392523364485981,0.038778877887788776,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:BP,GO:0036211,protein modification process,3.3649333217565526e-28,True,"""The covalent alteration of one or more amino acids occurring in proteins, peptides and nascent polypeptides (co-translational, post-translational modifications). Includes the modification of charged tRNAs that are destined to occur in a protein (pre-translation modification)."" [GOC:bf, GOC:jl]",2846,107,65,21026,0.6074766355140186,0.022839072382290933,query_1,"['GO:0019538', 'GO:0043412']"
GO:BP,GO:0048523,negative regulation of cellular process,4.186320906290554e-28,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5629,107,85,21026,0.794392523364486,0.015100373068040504,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
GO:BP,GO:0051128,regulation of cellular component organization,4.334001265983593e-28,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",2433,107,61,21026,0.5700934579439252,0.02507192766132347,query_1,"['GO:0016043', 'GO:0050794']"
REAC,REAC:R-HSA-73857,RNA Polymerase II Transcription,6.277495382629564e-28,True,RNA Polymerase II Transcription,1355,102,61,11004,0.5980392156862745,0.045018450184501846,query_1,['REAC:R-HSA-74160']
KEGG,KEGG:04151,PI3K-Akt signaling pathway,1.0253607348081969e-27,True,PI3K-Akt signaling pathway,356,104,40,8484,0.38461538461538464,0.11235955056179775,query_1,['KEGG:00000']
GO:BP,GO:0009892,negative regulation of metabolic process,1.1097448178645884e-27,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",3375,107,69,21026,0.6448598130841121,0.020444444444444446,query_1,"['GO:0008152', 'GO:0019222', 'GO:0048523']"
GO:BP,GO:0009968,negative regulation of signal transduction,1.2081221781873637e-27,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of signal transduction."" [GOC:sm]",1326,107,48,21026,0.4485981308411215,0.03619909502262444,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010648', 'GO:0023057', 'GO:0048585']"
GO:BP,GO:0048731,system development,1.886521082793205e-27,True,"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]",4053,107,74,21026,0.6915887850467289,0.018258080434246236,query_1,"['GO:0007275', 'GO:0048856']"
GO:BP,GO:0065009,regulation of molecular function,1.9830014316019122e-27,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",1496,107,50,21026,0.4672897196261682,0.03342245989304813,query_1,['GO:0065007']
GO:BP,GO:0033002,muscle cell proliferation,2.2622689420130426e-27,True,"""The expansion of a muscle cell population by cell division."" [CL:0000187, GOC:mah]",208,107,26,21026,0.24299065420560748,0.125,query_1,['GO:0008283']
GO:BP,GO:0032879,regulation of localization,3.008909539506366e-27,True,"""Any process that modulates the frequency, rate or extent of any process in which a cell, a substance, or a cellular entity is transported to, or maintained in, a specific location."" [GOC:mah]",2029,107,56,21026,0.5233644859813084,0.02759980285855101,query_1,"['GO:0050789', 'GO:0051179']"
KEGG,KEGG:05160,Hepatitis C,3.177701538544698e-27,True,Hepatitis C,158,104,30,8484,0.28846153846153844,0.189873417721519,query_1,['KEGG:00000']
REAC,REAC:R-HSA-74160,Gene expression (Transcription),3.245967492033858e-27,True,Gene expression (Transcription),1518,102,63,11004,0.6176470588235294,0.041501976284584984,query_1,['REAC:0000000']
GO:BP,GO:0048585,negative regulation of response to stimulus,3.4938530268770804e-27,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1680,107,52,21026,0.48598130841121495,0.030952380952380953,query_1,"['GO:0048519', 'GO:0048583', 'GO:0050896']"
